,vote_date,resolution_title,vote_summary,vote_record,url_record
0,2012-09-28,"From rhetoric to reality : a global call for concrete action against racism, racial discrimination, xenophobia and related intolerance","
    Yes: 37 | No: 1 | Abstentions: 9 | Non-Voting: 0 | Total voting membership: 47","
    Y ANGOLA A AUSTRIA Y BANGLADESH A BELGIUM Y BENIN Y BOTSWANA Y BURKINA FASO Y CAMEROON Y CHILE Y CHINA Y CONGO Y COSTA RICA Y CUBA A CZECH REPUBLIC Y DJIBOUTI Y ECUADOR Y GUATEMALA A HUNGARY Y INDIA Y INDONESIA A ITALY Y JORDAN Y KUWAIT Y KYRGYZSTAN Y LIBYAN ARAB REPUBLIC Y MALAYSIA Y MALDIVES Y MAURITANIA Y MAURITIUS Y MEXICO Y NIGERIA Y NORWAY Y PERU Y PHILIPPINES A POLAND Y QATAR A REPUBLIC OF MOLDOVA A ROMANIA Y RUSSIAN FEDERATION Y SAUDI ARABIA Y SENEGAL A SPAIN Y SWITZERLAND Y THAILAND Y UGANDA N UNITED STATES Y URUGUAY",https://searchlibrary.ohchr.org/record/26526
1,2012-09-28,The right to development,"
    Yes: 46 | No: 1 | Abstentions: 0 | Non-Voting: 0 | Total voting membership: 47","
    Y ANGOLA Y AUSTRIA Y BANGLADESH Y BELGIUM Y BENIN Y BOTSWANA Y BURKINA FASO Y CAMEROON Y CHILE Y CHINA Y CONGO Y COSTA RICA Y CUBA Y CZECH REPUBLIC Y DJIBOUTI Y ECUADOR Y GUATEMALA Y HUNGARY Y INDIA Y INDONESIA Y ITALY Y JORDAN Y KUWAIT Y KYRGYZSTAN Y LIBYAN ARAB REPUBLIC Y MALAYSIA Y MALDIVES Y MAURITANIA Y MAURITIUS Y MEXICO Y NIGERIA Y NORWAY Y PERU Y PHILIPPINES Y POLAND Y QATAR Y REPUBLIC OF MOLDOVA Y ROMANIA Y RUSSIAN FEDERATION Y SAUDI ARABIA Y SENEGAL Y SPAIN Y SWITZERLAND Y THAILAND Y UGANDA N UNITED STATES Y URUGUAY",https://searchlibrary.ohchr.org/record/26525
2,2012-09-28,Human rights situation in the Syrian Arab Republic,"
    Yes: 41 | No: 3 | Abstentions: 3 | Non-Voting: 0 | Total voting membership: 47","
    Y ANGOLA Y AUSTRIA Y BANGLADESH Y BELGIUM Y BENIN Y BOTSWANA Y BURKINA FASO Y CAMEROON Y CHILE N CHINA Y CONGO Y COSTA RICA N CUBA Y CZECH REPUBLIC Y DJIBOUTI Y ECUADOR Y GUATEMALA Y HUNGARY A INDIA Y INDONESIA Y ITALY Y JORDAN Y KUWAIT Y KYRGYZSTAN Y LIBYAN ARAB REPUBLIC Y MALAYSIA Y MALDIVES Y MAURITANIA Y MAURITIUS Y MEXICO Y NIGERIA Y NORWAY Y PERU A PHILIPPINES Y POLAND Y QATAR Y REPUBLIC OF MOLDOVA Y ROMANIA N RUSSIAN FEDERATION Y SAUDI ARABIA Y SENEGAL Y SPAIN Y SWITZERLAND Y THAILAND A UGANDA Y UNITED STATES Y URUGUAY",https://searchlibrary.ohchr.org/record/26519
3,2012-09-27,Promotion and protection of the human rights of peasants and other people working in rural areas,"
    Yes: 23 | No: 9 | Abstentions: 15 | Non-Voting: 0 | Total voting membership: 47","
    Y ANGOLA N AUSTRIA Y BANGLADESH N BELGIUM Y BENIN A BOTSWANA Y BURKINA FASO Y CAMEROON Y CHILE Y CHINA Y CONGO Y COSTA RICA Y CUBA N CZECH REPUBLIC Y DJIBOUTI Y ECUADOR Y GUATEMALA N HUNGARY Y INDIA Y INDONESIA N ITALY A JORDAN A KUWAIT Y KYRGYZSTAN A LIBYAN ARAB REPUBLIC Y MALAYSIA A MALDIVES A MAURITANIA A MAURITIUS A MEXICO A NIGERIA A NORWAY Y PERU Y PHILIPPINES N POLAND A QATAR A REPUBLIC OF MOLDOVA N ROMANIA Y RUSSIAN FEDERATION A SAUDI ARABIA A SENEGAL N SPAIN A SWITZERLAND Y THAILAND Y UGANDA N UNITED STATES Y URUGUAY",https://searchlibrary.ohchr.org/record/26512
4,2012-09-27,Human rights and international solidarity,"
    Yes: 35 | No: 12 | Abstentions: 0 | Non-Voting: 0 | Total voting membership: 47","
    Y ANGOLA N AUSTRIA Y BANGLADESH N BELGIUM Y BENIN Y BOTSWANA Y BURKINA FASO Y CAMEROON Y CHILE Y CHINA Y CONGO Y COSTA RICA Y CUBA N CZECH REPUBLIC Y DJIBOUTI Y ECUADOR Y GUATEMALA N HUNGARY Y INDIA Y INDONESIA N ITALY Y JORDAN Y KUWAIT Y KYRGYZSTAN Y LIBYAN ARAB REPUBLIC Y MALAYSIA Y MALDIVES Y MAURITANIA Y MAURITIUS Y MEXICO Y NIGERIA N NORWAY Y PERU Y PHILIPPINES N POLAND Y QATAR N REPUBLIC OF MOLDOVA N ROMANIA Y RUSSIAN FEDERATION Y SAUDI ARABIA Y SENEGAL N SPAIN N SWITZERLAND Y THAILAND Y UGANDA N UNITED STATES Y URUGUAY",https://searchlibrary.ohchr.org/record/26489
5,2012-09-27,Promotion of a democratic and equitable international order,"
    Yes: 31 | No: 12 | Abstentions: 4 | Non-Voting: 0 | Total voting membership: 47","
    Y ANGOLA N AUSTRIA Y BANGLADESH N BELGIUM Y BENIN Y BOTSWANA Y BURKINA FASO Y CAMEROON A CHILE Y CHINA Y CONGO A COSTA RICA Y CUBA N CZECH REPUBLIC Y DJIBOUTI Y ECUADOR Y GUATEMALA N HUNGARY Y INDIA Y INDONESIA N ITALY Y JORDAN Y KUWAIT Y KYRGYZSTAN Y LIBYAN ARAB REPUBLIC Y MALAYSIA Y MALDIVES Y MAURITANIA Y MAURITIUS A MEXICO Y NIGERIA N NORWAY A PERU Y PHILIPPINES N POLAND Y QATAR N REPUBLIC OF MOLDOVA N ROMANIA Y RUSSIAN FEDERATION Y SAUDI ARABIA Y SENEGAL N SPAIN N SWITZERLAND Y THAILAND Y UGANDA N UNITED STATES Y URUGUAY",https://searchlibrary.ohchr.org/record/26488
6,2012-09-27,The use of mercenaries as a mean of violating human rights and impeding the exercise of the right of peoples to self-determination,"
    Yes: 34 | No: 12 | Abstentions: 1 | Non-Voting: 0 | Total voting membership: 47","
    Y ANGOLA N AUSTRIA Y BANGLADESH Y BELGIUM N BENIN Y BOTSWANA Y BURKINA FASO Y CAMEROON Y CHILE Y CHINA Y CONGO Y COSTA RICA Y CUBA N CZECH REPUBLIC Y DJIBOUTI Y ECUADOR Y GUATEMALA N HUNGARY Y INDIA Y INDONESIA N ITALY Y JORDAN Y KUWAIT Y KYRGYZSTAN Y LIBYAN ARAB REPUBLIC Y MALAYSIA Y MALDIVES Y MAURITANIA Y MAURITIUS A MEXICO Y NIGERIA N NORWAY Y PERU Y PHILIPPINES N POLAND Y QATAR N REPUBLIC OF MOLDOVA N ROMANIA Y RUSSIAN FEDERATION Y SAUDI ARABIA Y SENEGAL N SPAIN N SWITZERLAND Y THAILAND Y UGANDA N UNITED STATES Y URUGUAY",https://searchlibrary.ohchr.org/record/26487
7,2012-09-27,Promoting human rights and fundamental freedoms through a better understanding of traditional values of humankind : best practices,"
    Yes: 25 | No: 15 | Abstentions: 7 | Non-Voting: 0 | Total voting membership: 47","
    Y ANGOLA N AUSTRIA Y BANGLADESH N BELGIUM A BENIN N BOTSWANA Y BURKINA FASO Y CAMEROON A CHILE Y CHINA Y CONGO N COSTA RICA Y CUBA N CZECH REPUBLIC Y DJIBOUTI Y ECUADOR A GUATEMALA N HUNGARY Y INDIA Y INDONESIA N ITALY Y JORDAN Y KUWAIT Y KYRGYZSTAN Y LIBYAN ARAB REPUBLIC Y MALAYSIA Y MALDIVES Y MAURITANIA N MAURITIUS N MEXICO A NIGERIA N NORWAY A PERU Y PHILIPPINES N POLAND Y QATAR A REPUBLIC OF MOLDOVA N ROMANIA Y RUSSIAN FEDERATION Y SAUDI ARABIA Y SENEGAL N SPAIN N SWITZERLAND Y THAILAND Y UGANDA N UNITED STATES A URUGUAY",https://searchlibrary.ohchr.org/record/26482
8,2012-07-06,Situation of human rights in the Syrian Arab Republic,"
    Yes: 41 | No: 3 | Abstentions: 3 | Non-Voting: 0 | Total voting membership: 47","
    Y ANGOLA Y AUSTRIA Y BANGLADESH Y BELGIUM Y BENIN Y BOTSWANA Y BURKINA FASO Y CAMEROON Y CHILE N CHINA Y CONGO Y COSTA RICA N CUBA Y CZECH REPUBLIC Y DJIBOUTI Y ECUADOR Y GUATEMALA Y HUNGARY A INDIA Y INDONESIA Y ITALY Y JORDAN Y KUWAIT Y KYRGYZSTAN Y LIBYAN ARAB REPUBLIC Y MALAYSIA Y MALDIVES Y MAURITANIA Y MAURITIUS Y MEXICO Y NIGERIA Y NORWAY Y PERU A PHILIPPINES Y POLAND Y QATAR Y REPUBLIC OF MOLDOVA Y ROMANIA N RUSSIAN FEDERATION Y SAUDI ARABIA Y SENEGAL Y SPAIN Y SWITZERLAND Y THAILAND A UGANDA Y UNITED STATES Y URUGUAY",https://searchlibrary.ohchr.org/record/26478
9,2012-07-05,Promotion of the right to peace,"
    Yes: 34 | No: 1 | Abstentions: 12 | Non-Voting: 0 | Total voting membership: 47","
    Y ANGOLA A AUSTRIA Y BANGLADESH A BELGIUM Y BENIN Y BOTSWANA Y BURKINA FASO Y CAMEROON Y CHILE Y CHINA Y CONGO Y COSTA RICA Y CUBA A CZECH REPUBLIC Y DJIBOUTI Y ECUADOR Y GUATEMALA A HUNGARY A INDIA Y INDONESIA A ITALY Y JORDAN Y KUWAIT Y KYRGYZSTAN Y LIBYAN ARAB REPUBLIC Y MALAYSIA Y MALDIVES Y MAURITANIA Y MAURITIUS Y MEXICO Y NIGERIA A NORWAY Y PERU Y PHILIPPINES A POLAND Y QATAR A REPUBLIC OF MOLDOVA A ROMANIA Y RUSSIAN FEDERATION Y SAUDI ARABIA Y SENEGAL A SPAIN A SWITZERLAND Y THAILAND Y UGANDA N UNITED STATES Y URUGUAY",https://searchlibrary.ohchr.org/record/26471
