,vote_date,resolution_title,vote_summary,vote_record,url_record
0,2021-10-07,Situation of human rights in Afghanistan,"
    Yes: 28 | No: 5 | Abstentions: 14 | Non-Voting: 0 | Total voting membership: 47","
    Y ARGENTINA Y ARMENIA Y AUSTRIA Y BAHAMAS A BAHRAIN A BANGLADESH A BOLIVIA (PLURINATIONAL STATE OF) Y BRAZIL Y BULGARIA A BURKINA FASO A CAMEROON N CHINA Y COTE D'IVOIRE A CUBA Y CZECH REPUBLIC Y DENMARK N ERITREA Y FIJI Y FRANCE A GABON Y GERMANY Y INDIA A INDONESIA Y ITALY Y JAPAN A LIBYAN ARAB REPUBLIC Y MALAWI Y MARSHALL ISLANDS A MAURITANIA Y MEXICO Y NAMIBIA A NEPAL Y NETHERLANDS N PAKISTAN Y PHILIPPINES Y POLAND Y REPUBLIC OF KOREA N RUSSIAN FEDERATION A SENEGAL A SOMALIA Y SUDAN Y TOGO Y UKRAINE Y UNITED KINGDOM Y URUGUAY A UZBEKISTAN N VENEZUELA (BOLIVARIAN REPUBLIC OF)",https://searchlibrary.ohchr.org/record/30044
1,2021-02-17,Situation of human rights in Ethiopia,"
    Yes: 21 | No: 15 | Abstentions: 11 | Non-Voting: 0 | Total voting membership: 47","
    Y ARGENTINA Y ARMENIA Y AUSTRIA Y BAHAMAS A BAHRAIN A BANGLADESH N BOLIVIA (PLURINATIONAL STATE OF) Y BRAZIL Y BULGARIA N BURKINA FASO N CAMEROON N CHINA N COTE D'IVOIRE N CUBA Y CZECH REPUBLIC Y DENMARK N ERITREA Y FIJI Y FRANCE N GABON Y GERMANY N INDIA A INDONESIA Y ITALY Y JAPAN A LIBYAN ARAB REPUBLIC A MALAWI Y MARSHALL ISLANDS A MAURITANIA Y MEXICO N NAMIBIA A NEPAL Y NETHERLANDS N PAKISTAN N PHILIPPINES Y POLAND Y REPUBLIC OF KOREA N RUSSIAN FEDERATION A SENEGAL N SOMALIA A SUDAN A TOGO Y UKRAINE Y UNITED KINGDOM Y URUGUAY A UZBEKISTAN N VENEZUELA (BOLIVARIAN REPUBLIC OF)",https://searchlibrary.ohchr.org/record/30037
2,2021-10-11,"From rhetoric to reality : a global call for concrete action against racism, racial discrimination, xenophobia and related intolerance","
    Yes: 32 | No: 10 | Abstentions: 5 | Non-Voting: 0 | Total voting membership: 47","
    Y ARGENTINA Y ARMENIA N AUSTRIA Y BAHAMAS Y BAHRAIN Y BANGLADESH Y BOLIVIA (PLURINATIONAL STATE OF) Y BRAZIL A BULGARIA Y BURKINA FASO Y CAMEROON Y CHINA Y COTE D'IVOIRE Y CUBA N CZECH REPUBLIC N DENMARK Y ERITREA Y FIJI N FRANCE Y GABON N GERMANY Y INDIA Y INDONESIA N ITALY A JAPAN Y LIBYAN ARAB REPUBLIC Y MALAWI A MARSHALL ISLANDS Y MAURITANIA Y MEXICO Y NAMIBIA Y NEPAL N NETHERLANDS Y PAKISTAN Y PHILIPPINES N POLAND A REPUBLIC OF KOREA Y RUSSIAN FEDERATION Y SENEGAL Y SOMALIA Y SUDAN Y TOGO N UKRAINE N UNITED KINGDOM A URUGUAY Y UZBEKISTAN Y VENEZUELA (BOLIVARIAN REPUBLIC OF)",https://searchlibrary.ohchr.org/record/29842
3,2021-10-08,Situation of human rights in Burundi,"
    Yes: 21 | No: 15 | Abstentions: 11 | Non-Voting: 0 | Total voting membership: 47","
    Y ARGENTINA Y ARMENIA Y AUSTRIA Y BAHAMAS A BAHRAIN A BANGLADESH N BOLIVIA (PLURINATIONAL STATE OF) Y BRAZIL Y BULGARIA A BURKINA FASO N CAMEROON N CHINA A COTE D'IVOIRE N CUBA Y CZECH REPUBLIC Y DENMARK N ERITREA Y FIJI Y FRANCE N GABON Y GERMANY A INDIA A INDONESIA Y ITALY Y JAPAN N LIBYAN ARAB REPUBLIC N MALAWI Y MARSHALL ISLANDS N MAURITANIA Y MEXICO A NAMIBIA A NEPAL Y NETHERLANDS N PAKISTAN N PHILIPPINES Y POLAND Y REPUBLIC OF KOREA N RUSSIAN FEDERATION A SENEGAL N SOMALIA A SUDAN N TOGO Y UKRAINE Y UNITED KINGDOM Y URUGUAY A UZBEKISTAN N VENEZUELA (BOLIVARIAN REPUBLIC OF)",https://searchlibrary.ohchr.org/record/29841
4,2021-10-08,Situation of human rights in the Syrian Arab Republic,"
    Yes: 23 | No: 7 | Abstentions: 17 | Non-Voting: 0 | Total voting membership: 47","
    Y ARGENTINA N ARMENIA Y AUSTRIA Y BAHAMAS A BAHRAIN A BANGLADESH N BOLIVIA (PLURINATIONAL STATE OF) A BRAZIL Y BULGARIA A BURKINA FASO A CAMEROON N CHINA Y COTE D'IVOIRE N CUBA Y CZECH REPUBLIC Y DENMARK N ERITREA Y FIJI Y FRANCE Y GABON Y GERMANY A INDIA A INDONESIA Y ITALY Y JAPAN A LIBYAN ARAB REPUBLIC Y MALAWI Y MARSHALL ISLANDS A MAURITANIA Y MEXICO A NAMIBIA A NEPAL Y NETHERLANDS A PAKISTAN A PHILIPPINES Y POLAND Y REPUBLIC OF KOREA N RUSSIAN FEDERATION A SENEGAL A SOMALIA A SUDAN Y TOGO Y UKRAINE Y UNITED KINGDOM Y URUGUAY A UZBEKISTAN N VENEZUELA (BOLIVARIAN REPUBLIC OF)",https://searchlibrary.ohchr.org/record/29840
5,2021-10-08,Mandate of the Special Rapporteur on the promotion and protection of human rights in the context of climate change,"
    Yes: 42 | No: 1 | Abstentions: 4 | Non-Voting: 0 | Total voting membership: 47","
    Y ARGENTINA Y ARMENIA Y AUSTRIA Y BAHAMAS Y BAHRAIN Y BANGLADESH Y BOLIVIA (PLURINATIONAL STATE OF) Y BRAZIL Y BULGARIA Y BURKINA FASO Y CAMEROON A CHINA Y COTE D'IVOIRE Y CUBA Y CZECH REPUBLIC Y DENMARK A ERITREA Y FIJI Y FRANCE Y GABON Y GERMANY A INDIA Y INDONESIA Y ITALY A JAPAN Y LIBYAN ARAB REPUBLIC Y MALAWI Y MARSHALL ISLANDS Y MAURITANIA Y MEXICO Y NAMIBIA Y NEPAL Y NETHERLANDS Y PAKISTAN Y PHILIPPINES Y POLAND Y REPUBLIC OF KOREA N RUSSIAN FEDERATION Y SENEGAL Y SOMALIA Y SUDAN Y TOGO Y UKRAINE Y UNITED KINGDOM Y URUGUAY Y UZBEKISTAN Y VENEZUELA (BOLIVARIAN REPUBLIC OF)",https://searchlibrary.ohchr.org/record/29839
6,2021-10-08,"The human right to a clean, healthy and sustainable environment","
    Yes: 43 | No: 0 | Abstentions: 4 | Non-Voting: 0 | Total voting membership: 47","
    Y ARGENTINA Y ARMENIA Y AUSTRIA Y BAHAMAS Y BAHRAIN Y BANGLADESH Y BOLIVIA (PLURINATIONAL STATE OF) Y BRAZIL Y BULGARIA Y BURKINA FASO Y CAMEROON A CHINA Y COTE D'IVOIRE Y CUBA Y CZECH REPUBLIC Y DENMARK Y ERITREA Y FIJI Y FRANCE Y GABON Y GERMANY A INDIA Y INDONESIA Y ITALY A JAPAN Y LIBYAN ARAB REPUBLIC Y MALAWI Y MARSHALL ISLANDS Y MAURITANIA Y MEXICO Y NAMIBIA Y NEPAL Y NETHERLANDS Y PAKISTAN Y PHILIPPINES Y POLAND Y REPUBLIC OF KOREA A RUSSIAN FEDERATION Y SENEGAL Y SOMALIA Y SUDAN Y TOGO Y UKRAINE Y UNITED KINGDOM Y URUGUAY Y UZBEKISTAN Y VENEZUELA (BOLIVARIAN REPUBLIC OF)",https://searchlibrary.ohchr.org/record/29838
7,2021-10-08,The right to development,"
    Yes: 29 | No: 13 | Abstentions: 5 | Non-Voting: 0 | Total voting membership: 47","
    Y ARGENTINA A ARMENIA N AUSTRIA Y BAHAMAS Y BAHRAIN Y BANGLADESH Y BOLIVIA (PLURINATIONAL STATE OF) A BRAZIL N BULGARIA Y BURKINA FASO Y CAMEROON Y CHINA Y COTE D'IVOIRE Y CUBA N CZECH REPUBLIC N DENMARK Y ERITREA Y FIJI N FRANCE Y GABON N GERMANY Y INDIA Y INDONESIA N ITALY N JAPAN Y LIBYAN ARAB REPUBLIC Y MALAWI A MARSHALL ISLANDS Y MAURITANIA A MEXICO Y NAMIBIA Y NEPAL N NETHERLANDS Y PAKISTAN Y PHILIPPINES N POLAND N REPUBLIC OF KOREA Y RUSSIAN FEDERATION Y SENEGAL Y SOMALIA Y SUDAN Y TOGO N UKRAINE N UNITED KINGDOM A URUGUAY Y UZBEKISTAN Y VENEZUELA (BOLIVARIAN REPUBLIC OF)",https://searchlibrary.ohchr.org/record/29837
8,2021-10-08,Question of the death penalty,"
    Yes: 29 | No: 12 | Abstentions: 5 | Non-Voting: 1 | Total voting membership: 47","
    Y ARGENTINA Y ARMENIA Y AUSTRIA N BAHAMAS N BAHRAIN N BANGLADESH Y BOLIVIA (PLURINATIONAL STATE OF) Y BRAZIL Y BULGARIA Y BURKINA FASO N CAMEROON N CHINA Y COTE D'IVOIRE . CUBA Y CZECH REPUBLIC Y DENMARK A ERITREA Y FIJI Y FRANCE Y GABON Y GERMANY N INDIA A INDONESIA Y ITALY N JAPAN N LIBYAN ARAB REPUBLIC A MALAWI Y MARSHALL ISLANDS N MAURITANIA Y MEXICO Y NAMIBIA Y NEPAL Y NETHERLANDS N PAKISTAN A PHILIPPINES Y POLAND Y REPUBLIC OF KOREA Y RUSSIAN FEDERATION A SENEGAL N SOMALIA N SUDAN Y TOGO Y UKRAINE Y UNITED KINGDOM Y URUGUAY Y UZBEKISTAN Y VENEZUELA (BOLIVARIAN REPUBLIC OF)",https://searchlibrary.ohchr.org/record/29836
9,2021-10-08,Promotion of a democratic and equitable international order,"
    Yes: 30 | No: 14 | Abstentions: 3 | Non-Voting: 0 | Total voting membership: 47","
    Y ARGENTINA A ARMENIA N AUSTRIA Y BAHAMAS Y BAHRAIN Y BANGLADESH Y BOLIVIA (PLURINATIONAL STATE OF) A BRAZIL N BULGARIA Y BURKINA FASO Y CAMEROON Y CHINA Y COTE D'IVOIRE Y CUBA N CZECH REPUBLIC N DENMARK Y ERITREA Y FIJI N FRANCE Y GABON N GERMANY Y INDIA Y INDONESIA N ITALY N JAPAN Y LIBYAN ARAB REPUBLIC Y MALAWI N MARSHALL ISLANDS Y MAURITANIA A MEXICO Y NAMIBIA Y NEPAL N NETHERLANDS Y PAKISTAN Y PHILIPPINES N POLAND N REPUBLIC OF KOREA Y RUSSIAN FEDERATION A SENEGAL Y SOMALIA Y SUDAN Y TOGO N UKRAINE A UNITED KINGDOM Y URUGUAY Y UZBEKISTAN Y VENEZUELA (BOLIVARIAN REPUBLIC OF)",https://searchlibrary.ohchr.org/record/29835
