,vote_date,resolution_title,vote_summary,vote_record,url_record
0,2009-10-16,"The human rights situation in the Occupied Palestinian Territory, including East Jerusalem","
    Yes: 25 | No: 6 | Abstentions: 11 | Non-Voting: 5 | Total voting membership: 47","
    . ANGOLA Y ARGENTINA Y BAHRAIN Y BANGLADESH A BELGIUM Y BOLIVIA (PLURINATIONAL STATE OF) A BOSNIA AND HERZEGOVINA Y BRAZIL A BURKINA FASO A CAMEROON Y CHILE Y CHINA Y CUBA Y DJIBOUTI Y EGYPT . FRANCE A GABON Y GHANA N HUNGARY Y INDIA Y INDONESIA N ITALY A JAPAN Y JORDAN . KYRGYZSTAN . MADAGASCAR Y MAURITIUS A MEXICO N NETHERLANDS Y NICARAGUA Y NIGERIA A NORWAY Y PAKISTAN Y PHILIPPINES Y QATAR A REPUBLIC OF KOREA Y RUSSIAN FEDERATION Y SAUDI ARABIA Y SENEGAL N SLOVAKIA A SLOVENIA Y SOUTH AFRICA N UKRAINE N UNITED KINGDOM . UNITED STATES A URUGUAY Y ZAMBIA",https://searchlibrary.ohchr.org/record/26110
1,2009-05-27,Assistance to Sri Lanka in the promotion and protection of human rights,"
    Yes: 29 | No: 12 | Abstentions: 6 | Non-Voting: 0 | Total voting membership: 47","
    Y ANGOLA A ARGENTINA Y AZERBAIJAN Y BAHRAIN Y BANGLADESH Y BOLIVIA (PLURINATIONAL STATE OF) N BOSNIA AND HERZEGOVINA Y BRAZIL Y BURKINA FASO Y CAMEROON N CANADA N CHILE Y CHINA Y CUBA Y DJIBOUTI Y EGYPT N FRANCE A GABON N GERMANY Y GHANA Y INDIA Y INDONESIA N ITALY A JAPAN Y JORDAN Y MADAGASCAR Y MALAYSIA A MAURITIUS N MEXICO N NETHERLANDS Y NICARAGUA Y NIGERIA Y PAKISTAN Y PHILIPPINES Y QATAR A REPUBLIC OF KOREA Y RUSSIAN FEDERATION Y SAUDI ARABIA Y SENEGAL N SLOVAKIA N SLOVENIA Y SOUTH AFRICA N SWITZERLAND A UKRAINE N UNITED KINGDOM Y URUGUAY Y ZAMBIA",https://searchlibrary.ohchr.org/record/26109
2,2009-02-23,The impact of the global economic and financial crises on the universal realization and effective enjoyment of human rights,"
    Yes: 31 | No: 0 | Abstentions: 14 | Non-Voting: 2 | Total voting membership: 47","
    Y ANGOLA Y ARGENTINA Y AZERBAIJAN Y BAHRAIN Y BANGLADESH Y BOLIVIA (PLURINATIONAL STATE OF) A BOSNIA AND HERZEGOVINA Y BRAZIL Y BURKINA FASO Y CAMEROON A CANADA Y CHILE Y CHINA Y CUBA Y DJIBOUTI Y EGYPT A FRANCE . GABON A GERMANY Y GHANA Y INDIA Y INDONESIA A ITALY A JAPAN Y JORDAN Y MADAGASCAR Y MALAYSIA Y MAURITIUS A MEXICO A NETHERLANDS Y NICARAGUA Y NIGERIA Y PAKISTAN Y PHILIPPINES Y QATAR A REPUBLIC OF KOREA Y RUSSIAN FEDERATION Y SAUDI ARABIA Y SENEGAL A SLOVAKIA A SLOVENIA Y SOUTH AFRICA A SWITZERLAND A UKRAINE A UNITED KINGDOM Y URUGUAY . ZAMBIA",https://searchlibrary.ohchr.org/record/26108
3,2009-01-12,"The grave violations of human rights in the Occupied Palestinian Territory, particularly due to the recent Israeli military attacks against the occupied Gaza Strip","
    Yes: 33 | No: 1 | Abstentions: 13 | Non-Voting: 0 | Total voting membership: 47","
    Y ANGOLA Y ARGENTINA Y AZERBAIJAN Y BAHRAIN Y BANGLADESH Y BOLIVIA (PLURINATIONAL STATE OF) A BOSNIA AND HERZEGOVINA Y BRAZIL Y BURKINA FASO A CAMEROON N CANADA Y CHILE Y CHINA Y CUBA Y DJIBOUTI Y EGYPT A FRANCE Y GABON A GERMANY Y GHANA Y INDIA Y INDONESIA A ITALY A JAPAN Y JORDAN Y MADAGASCAR Y MALAYSIA Y MAURITIUS Y MEXICO A NETHERLANDS Y NICARAGUA Y NIGERIA Y PAKISTAN Y PHILIPPINES Y QATAR A REPUBLIC OF KOREA Y RUSSIAN FEDERATION Y SAUDI ARABIA Y SENEGAL A SLOVAKIA A SLOVENIA Y SOUTH AFRICA A SWITZERLAND A UKRAINE A UNITED KINGDOM Y URUGUAY Y ZAMBIA",https://searchlibrary.ohchr.org/record/26107
4,2009-10-02,The right to development,"
    Yes: 33 | No: 0 | Abstentions: 14 | Non-Voting: 0 | Total voting membership: 47","
    Y ANGOLA Y ARGENTINA Y BAHRAIN Y BANGLADESH A BELGIUM Y BOLIVIA (PLURINATIONAL STATE OF) A BOSNIA AND HERZEGOVINA Y BRAZIL Y BURKINA FASO Y CAMEROON Y CHILE Y CHINA Y CUBA Y DJIBOUTI Y EGYPT A FRANCE Y GABON Y GHANA A HUNGARY Y INDIA Y INDONESIA A ITALY A JAPAN Y JORDAN Y KYRGYZSTAN Y MADAGASCAR Y MAURITIUS Y MEXICO A NETHERLANDS Y NICARAGUA Y NIGERIA A NORWAY Y PAKISTAN Y PHILIPPINES Y QATAR A REPUBLIC OF KOREA Y RUSSIAN FEDERATION Y SAUDI ARABIA Y SENEGAL A SLOVAKIA A SLOVENIA Y SOUTH AFRICA A UKRAINE A UNITED KINGDOM A UNITED STATES Y URUGUAY Y ZAMBIA",https://searchlibrary.ohchr.org/record/25963
5,2009-10-02,Human rights and unilateral coercive measures,"
    Yes: 32 | No: 14 | Abstentions: 0 | Non-Voting: 1 | Total voting membership: 47","
    Y ANGOLA Y ARGENTINA Y BAHRAIN Y BANGLADESH N BELGIUM Y BOLIVIA (PLURINATIONAL STATE OF) N BOSNIA AND HERZEGOVINA Y BRAZIL Y BURKINA FASO Y CAMEROON Y CHILE Y CHINA Y CUBA Y DJIBOUTI Y EGYPT N FRANCE Y GABON Y GHANA N HUNGARY Y INDIA Y INDONESIA Y ITALY N JAPAN Y JORDAN Y KYRGYZSTAN Y MADAGASCAR Y MAURITIUS Y MEXICO N NETHERLANDS Y NICARAGUA Y NIGERIA N NORWAY Y PAKISTAN Y PHILIPPINES Y QATAR N REPUBLIC OF KOREA Y RUSSIAN FEDERATION Y SAUDI ARABIA Y SENEGAL N SLOVAKIA N SLOVENIA Y SOUTH AFRICA N UKRAINE N UNITED KINGDOM N UNITED STATES Y URUGUAY . ZAMBIA",https://searchlibrary.ohchr.org/record/25962
6,2009-10-02,Promoting human rights and fundamental freedom through a better understanding of traditional values of humankind,"
    Yes: 26 | No: 15 | Abstentions: 6 | Non-Voting: 0 | Total voting membership: 47","
    Y ANGOLA A ARGENTINA Y BAHRAIN Y BANGLADESH N BELGIUM Y BOLIVIA (PLURINATIONAL STATE OF) A BOSNIA AND HERZEGOVINA A BRAZIL Y BURKINA FASO Y CAMEROON N CHILE Y CHINA Y CUBA Y DJIBOUTI Y EGYPT N FRANCE Y GABON A GHANA N HUNGARY Y INDIA Y INDONESIA N ITALY N JAPAN Y JORDAN Y KYRGYZSTAN Y MADAGASCAR N MAURITIUS N MEXICO N NETHERLANDS Y NICARAGUA Y NIGERIA N NORWAY Y PAKISTAN Y PHILIPPINES Y QATAR N REPUBLIC OF KOREA Y RUSSIAN FEDERATION Y SAUDI ARABIA Y SENEGAL N SLOVAKIA N SLOVENIA Y SOUTH AFRICA A UKRAINE N UNITED KINGDOM N UNITED STATES A URUGUAY Y ZAMBIA",https://searchlibrary.ohchr.org/record/25960
7,2009-10-01,Human rights and international solidarity,"
    Yes: 33 | No: 14 | Abstentions: 0 | Non-Voting: 0 | Total voting membership: 47","
    Y ANGOLA Y ARGENTINA Y BAHRAIN Y BANGLADESH N BELGIUM Y BOLIVIA (PLURINATIONAL STATE OF) N BOSNIA AND HERZEGOVINA Y BRAZIL Y BURKINA FASO Y CAMEROON Y CHILE Y CHINA Y CUBA Y DJIBOUTI Y EGYPT N FRANCE Y GABON Y GHANA N HUNGARY Y INDIA Y INDONESIA N ITALY N JAPAN Y JORDAN Y KYRGYZSTAN Y MADAGASCAR Y MAURITIUS Y MEXICO N NETHERLANDS Y NICARAGUA Y NIGERIA N NORWAY Y PAKISTAN Y PHILIPPINES Y QATAR N REPUBLIC OF KOREA Y RUSSIAN FEDERATION Y SAUDI ARABIA Y SENEGAL N SLOVAKIA N SLOVENIA Y SOUTH AFRICA N UKRAINE N UNITED KINGDOM N UNITED STATES Y URUGUAY Y ZAMBIA",https://searchlibrary.ohchr.org/record/25948
8,2009-06-18,Situation of human rights in the Sudan,"
    Yes: 20 | No: 18 | Abstentions: 9 | Non-Voting: 0 | Total voting membership: 47","
    A ANGOLA Y ARGENTINA N AZERBAIJAN N BAHRAIN N BANGLADESH A BOLIVIA (PLURINATIONAL STATE OF) Y BOSNIA AND HERZEGOVINA Y BRAZIL A BURKINA FASO N CAMEROON Y CANADA Y CHILE N CHINA N CUBA N DJIBOUTI N EGYPT Y FRANCE A GABON Y GERMANY A GHANA A INDIA N INDONESIA Y ITALY Y JAPAN N JORDAN A MADAGASCAR N MALAYSIA Y MAURITIUS Y MEXICO Y NETHERLANDS A NICARAGUA N NIGERIA N PAKISTAN N PHILIPPINES N QATAR Y REPUBLIC OF KOREA N RUSSIAN FEDERATION N SAUDI ARABIA A SENEGAL Y SLOVAKIA Y SLOVENIA N SOUTH AFRICA Y SWITZERLAND Y UKRAINE Y UNITED KINGDOM Y URUGUAY Y ZAMBIA",https://searchlibrary.ohchr.org/record/25906
9,2009-06-17,"The effects of foreign debt and other related international financial obligations of States on the full enjoyment of all human rights, particularly economic, social and cultural rights","
    Yes: 31 | No: 13 | Abstentions: 2 | Non-Voting: 1 | Total voting membership: 47","
    Y ANGOLA Y ARGENTINA Y AZERBAIJAN Y BAHRAIN . BANGLADESH Y BOLIVIA (PLURINATIONAL STATE OF) N BOSNIA AND HERZEGOVINA Y BRAZIL Y BURKINA FASO Y CAMEROON N CANADA A CHILE Y CHINA Y CUBA Y DJIBOUTI Y EGYPT N FRANCE Y GABON N GERMANY Y GHANA Y INDIA Y INDONESIA N ITALY N JAPAN Y JORDAN Y MADAGASCAR Y MALAYSIA Y MAURITIUS A MEXICO N NETHERLANDS Y NICARAGUA Y NIGERIA Y PAKISTAN Y PHILIPPINES Y QATAR N REPUBLIC OF KOREA Y RUSSIAN FEDERATION Y SAUDI ARABIA Y SENEGAL N SLOVAKIA N SLOVENIA Y SOUTH AFRICA N SWITZERLAND N UKRAINE N UNITED KINGDOM Y URUGUAY Y ZAMBIA",https://searchlibrary.ohchr.org/record/25901
